Name;Density (g/cc);E-Modul (GPa);Poissons Ratio;Class
DuPont Performance Polymers Zytel 73G30HSL NC010 PA6-GF30;1.36;6.00 - 9.50;0.340 - 0.350
DuPont Performance Polymers Zytel 73G30L NC010 PA6-GF30;1.36;6.00 - 10.0;0.340 - 0.350
DuPont Performance Polymers Zytel 73G30T BK261 PA6-IGF30;1.34;5.60 - 9.40;0.340 - 0.350
DuPont Performance Polymers Zytel 73G30T NC010 PA6-IGF30;1.34;5.70 - 9.10;0.340 - 0.350
DuPont Performance Polymers Zytel 74G33J NC010 PA66+PA6-GF33;1.39;10.0;0.340 - 0.350
DuPont Performance Polymers Zytel 74G33W BK196 PA66+PA6-GF33;1.39;7.08 - 10.0;0.340 - 0.350
DuPont Performance Polymers Zytel 80G14AHS BK099 PA66-IGF14;1.19;3.30 - 5.00;0.350 - 0.370
DuPont Performance Polymers Zytel 80G14AHS NC010 PA66-IGF14;1.19;3.30 - 5.00;0.350 - 0.370
DuPont Performance Polymers Zytel 80G25HS BK117 PA66-IGF25;1.25;4.50 - 7.00;0.350 - 0.360
DuPont Performance Polymers Zytel 80G33HS1L BK104 PA66-IGF33;1.33;6.50 - 8.80;0.340 - 0.350
DuPont Performance Polymers Zytel 80G33HS1L NC010 PA66-IGF33;1.33;6.20 - 8.90;0.340 - 0.350
DuPont Performance Polymers Zytel 80G33L NC010 PA66-IGF33;1.32;5.80 - 8.70;0.340 - 0.350
DuPont Performance Polymers Zytel (PA66) BM74G18HS BK553 PA66+PA6-IGF18;1.22;2.80 - 5.50;0.350 - 0.370
DuPont Performance Polymers Zytel FR70M30V0 BK010 PA66-MD30FR(17);1.62;4.00 - 6.20;0.350 - 0.360
DuPont Performance Polymers Zytel FR70M30V0 NC010 PA66-MD30FR(17);1.62;3.50 - 6.50;0.350 - 0.370
DuPont Performance Polymers Zytel HTN51G15HSL BK083 PA6T/XT-GF15;1.30;6.50;0.350
DuPont Performance Polymers Zytel HTN51G15HSL NC010 PA6T/XT-GF15;1.30;6.50;0.350
DuPont Performance Polymers Zytel PLS90G30DR BK099 PA66-GF30;1.36;7.00 - 9.50;0.340 - 0.350
DuPont Performance Polymers Zytel PLS93G35DH1 BK549 PA6-GF35;1.40;6.50 - 12.0;0.330 - 0.350
Avient Gravi-Tech™ GRV-NP-110-W-NAT Polyamide 12 (Nylon 12);11.0;8.27;0.350
Hexcel HexPly ES70 120°C Curing Epoxy Matrix;1.27;2.90;0.350
Hexcel HexPly F593 Epoxy Resin;1.22;2.96;0.350
Plenco 2000 Phenolic, Granular, Transfer Molded;1.39;7.80;0.350
Plenco 2308 Phenolic, Granular, Injection Molded;1.42;8.60;0.350
Plenco 2308 Phenolic, Granular, Transfer Molded;1.43;8.20;0.350
Plenco 2311 Phenolic, Granular, Transfer Molded;1.42;8.30;0.350
Plenco 2369 Phenolic, Granular, Compression Molded;1.43;8.80;0.350
Plenco 2369 Phenolic, Granular, Transfer Molded;1.37;7.30;0.350
Plenco 2571 Phenolic, Granular, Injection Molded;1.41;8.70;0.350
Plenco 3356 Phenolic, Granular, Injection Molded;1.55;11.0;0.350
Plenco 4485 Phenolic, Granular, Injection Molded;1.46;8.10;0.350
Plenco 4485 Phenolic, Granular, Transfer Molded;1.48;9.00;0.350
Plenco 4548 Phenolic, Granular, Injection Molded;1.48;8.20;0.350
Plenco 4599 Phenolic, Granular, Injection Molded;1.50;9.60;0.350
Plenco 5488 Phenolic, Granular, Injection Molded;1.45;8.50;0.350
Plenco 6301 Phenolic, Granular, Injection Molded;1.50;9.50;0.350
Plenco 7307 Phenolic, Granular, Transfer Molded;1.38;8.10;0.350
Plenco 7476 Phenolic, Granular, Transfer Molded;1.41;6.90;0.350
Plenco 7579 Phenolic, Granular, Injection Molded;1.38;8.30;0.350
Manifattura Cattaneo PVDF;1.79;2.30;0.350
A. Schulman Premi-Glas 1268 Fiberglass Reinforced Thermoset Thick Molding Compound;1.74;10.0;0.350
Solvay Specialty Polymers Amodel AT-1001L PPA, Unreinforced;1.11;1.90;0.350
Fir, Subalpine;0.320;8.89;0.332 - 0.437
Sugar Pine;0.360;8.20;0.349 - 0.428
Western White Pine;0.380;10.1;0.329 - 0.410
Hanwha Azdel Plus C467-B01 45% Chopped Fiber Mat / PP Resin Matrix (Mineral filled);1.28 - 1.30;5.73;0.347
Silver, Ag;10.5;76.0;0.370 - 0.390
Aluminum, Al;2.70;68.0;0.360
Copper, Cu Cold Drawn;8.93 - 8.96;110;0.364
Molybdenum, Mo, Annealed;10.2;330;0.380
Molybdenum, Mo, Stress Relieved;10.2;330;0.380
Molybdenum, Mo, Recrystallized;10.2;330;0.380
Niobium, Nb (Columbium, Cb) Annealed Sample;8.60;103;0.380
Niobium, Nb (Columbium, Cb) Cold-Worked;8.60;103;0.380
Niobium, Nb (Columbium, Cb) Wrought;8.60;103;0.380
Vanadium, V Cold Rolled;6.11;126;0.360
Vanadium, V Vacuum Annealed Wire;6.11;126;0.360
Vanadium, V Hot Rolled Bar;6.11;126;0.360
Vanadium, V Vacuum Annealed Sheet;6.11;126;0.360
Vanadium, V Cold Drawn Wire;6.11;126;0.360
Corning Med-X X-Ray Shielding Glass;4.80;62.6;0.360
Mateck Thallium Bromoiodide TIBr-TII (KRS-5);7.37;31.0;0.370
Morgan Advanced Ceramics Nioro™ ABA Mac-Nioro™ABA-WM Braze Alloy;15.8;112;0.380
Morgan Advanced Ceramics Incusil™ Mac-Incusil™ ABA-WM Braze Alloy;9.69;76.0;0.360
Morgan Advanced Ceramics Cusil™ Mac-Cusil™-WM Braze Alloy;9.99;83.0;0.360
Overview of materials for Cast Iron;5.54 - 7.81;62.1 - 240;0.240 - 0.370
Overview of materials for Alloy Cast Iron;5.54 - 7.81;63.0 - 240;0.250 - 0.370
Overview of materials for Ductile Iron;6.64 - 7.42;63.0 - 172;0.250 - 0.370
Overview of materials for Aluminum Alloy;0.0160 - 3.63;0.0480 - 342;0.230 - 0.360
Overview of materials for 5000 Series Aluminum Alloy;0.0160 - 2.84;68.9 - 73.0;0.330 - 0.360
Overview of materials for Copper Alloy;3.32 - 12.2;0.100 - 250;0.181 - 0.380
Overview of materials for Brass;7.20 - 8.86;82.0 - 117;0.280 - 0.375
Overview of materials for Lead Alloy;8.15 - 11.7;13.8 - 215;0.380 - 0.420
Overview of materials for Molybdenum Alloy;1.52 - 14.8;200 - 365;0.285 - 0.380
Overview of materials for Nickel Alloy;0.280 - 13.4;28.0 - 235;0.267 - 0.382
Overview of materials for Niobium Alloy;8.47 - 10.6;68.9 - 140;0.350 - 0.380
Overview of materials for Gold Alloy;7.18 - 19.9;59.1 - 279;0.210 - 0.420
Overview of materials for Silver Alloy;3.50 - 16.0;10.0 - 105;0.360 - 0.390
Overview of materials for Refractory Metal;1.52 - 21.0;68.9 - 469;0.200 - 0.380
Overview of materials for Solder/Braze Alloy;0.750 - 19.1;10.0 - 150;0.330 - 0.400
Overview of materials for Tin Alloy;5.76 - 9.66;14.5 - 53.0;0.330 - 0.400
Overview of materials for Beta Titanium Alloy;4.24 - 5.06;63.0 - 186;0.300 - 0.360
Overview of materials for Unalloyed/Modified Titanium;4.50 - 4.81;100 - 120;0.210 - 0.370
Overview of materials for Zirconium Alloy;6.00 - 6.90;91.0 - 99.3;0.330 - 0.370
Aluminum 5154-H38;2.66;70.3;0.360
Aluminum 5154-O;2.66;70.3;0.330 - 0.360
Low brass, UNS C24000, OSO70 Temper flat products;8.67;110;0.375
Low brass, UNS C24000, OSO50 Temper flat products;8.67;110;0.375
Low brass, UNS C24000, OSO35 Temper flat products;8.67;110;0.375
Low brass, UNS C24000, OSO25 Temper flat products;8.67;110;0.375
Low brass, UNS C24000, OSO15 Temper flat products;8.67;110;0.375
Low brass, UNS C24000, H00 Temper wire;8.67;110;0.375
Low brass, UNS C24000, H01 Temper flat products;8.67;110;0.375
Low brass, UNS C24000, H02 Temper flat products;8.67;110;0.375
Low brass, UNS C24000, H04 Temper flat products;8.67;110;0.375
Low brass, UNS C24000, H06 Temper wire;8.67;110;0.375
Low brass, UNS C24000, H08 Temper flat products;8.67;110;0.375
Low brass, UNS C24000, OSO50 Temper wire;8.67;110;0.375
Low brass, UNS C24000, OSO35 Temper wire;8.67;110;0.375
Low brass, UNS C24000, OSO15 Temper wire;8.67;110;0.375
Low brass, UNS C24000, H01 Temper wire;8.67;110;0.375
Low brass, UNS C24000, H02 Tempe wire;8.67;110;0.375
Low brass, UNS C24000, H04 Temper wire;8.67;110;0.375
Low brass, UNS C24000, H08 Temper wire;8.67;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), OS100 Temper flat products;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), OS070 Temper flat products;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), OS050 Temper flat products, tubing;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), OS035 Temper flat products;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), OS025 Temper flat products;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), OS015 Temper flat products;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), H00 Temper wire;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), H01 Temper flat products;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), H02 Temper flat products;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), H04 Temper flat products;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), H06 Temper flat products;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), H08 Temper flat products;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), H10 Temper flat products;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), H80 Temper tubing;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), OS050 Temper wire;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), OS050 Temper rod;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), OS035 Temper wire;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), OS025 Temper wire;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), OS025 Temper tubing;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), OS015 Temper wire;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), H00 Temper rod;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), H01 Temper wire;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), H02 Temper rod;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), H06 wire;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), H08 Temper wire;8.53;110;0.375
Cartridge Brass, UNS C26000 (260 Brass), Annealed Rod;8.53;110;0.375
Copper, UNS C43400;8.75;110;0.380
Copper, UNS C43400, OSO35 Temper;8.75;110;0.380
Copper, UNS C43400, OSO25 Temper;8.75;110;0.380
Copper, UNS C43400, OSO15 Temper;8.75;110;0.380
Copper, UNS C43400, H01Temper;8.75;110;0.380
Copper, UNS C43400, H02 Temper;8.75;110;0.380
Copper, UNS C43400, H03 Temper;8.75;110;0.380
Copper, UNS C43400, H04 Temper;8.75;110;0.380
Copper, UNS C43400, H06 Temper;8.75;110;0.380
Copper, UNS C43400, H08 Temper;8.75;110;0.380
Copper, UNS C43400, H10 Temper;8.75;110;0.380
Copper, UNS C43500;8.66;110;0.380
Copper, UNS C43500, OSO25 Temper flat products;8.66;110;0.380
Copper, UNS C43500, OSO35 Temper tubing;8.66;110;0.380
Copper, UNS C43500, H02 Temper flat products;8.66;110;0.380
Copper, UNS C43500, H04 Temper flat products;8.66;110;0.380
Copper, UNS C43500, H80 (35%) Temper tubing;8.66;110;0.380
Arsenical Admiralty Copper, UNS C44300, OSO25 Temper tubing;8.53;110;0.380
Antimonial Admiralty Copper, UNS C44400, OSO25 Temper tubing;8.53;110;0.380
Phosphorized Admiralty Copper, UNS C44500, OSO25 Temper tubing;8.53;110;0.380
Arsenical Admiralty Copper, UNS C44300, OSO60 (0.08 mm) Temper strip;8.53;110;0.380
Antimonial Admiralty Copper, UNS C44400, OSO60 (0.08 mm) Temper strip;8.53;110;0.380
Phosphorized Admiralty Copper, UNS C44500, OSO60 (0.08mm) Temper strip;8.53;110;0.380
Arsenical Admiralty Copper, UNS C44300, OSO60 (0.015 mm) Temper strip;8.53;110;0.380
Antimonial Admiralty Copper, UNS C44400, OSO60 (0.015 mm) Temper strip;8.53;110;0.380
Phosphorized Admiralty Copper, UNS C44500, OSO60 (0.015 mm) Temper strip;8.53;110;0.380
Arsenical Admiralty Copper, UNS C44300, H01 Temper tubing;8.53;110;0.380
Antimonial Admiralty Copper, UNS C44400, H01 Temper tubing;8.53;110;0.380
Phosphorized Admiralty Copper, UNS C44500, H01 Temper tubing;8.53;110;0.380
Arsenical Admiralty Copper, UNS C44300, H02 Temper tubing;8.53;110;0.380
Antimonial Admiralty Copper, UNS C44400, H02 Temper tubing;8.53;110;0.380
Phosphorized Admiralty Copper, UNS C44500, H02 Temper tubing;8.53;110;0.380
Arsenical Admiralty Copper, UNS C44300, H03 Temper tubing;8.53;110;0.380
Antimonial Admiralty Copper, UNS C44400, H03 Temper tubing;8.53;110;0.380
Phosphorized Admiralty Copper, UNS C44500, H03 Temper tubing;8.53;110;0.380
Arsenical Admiralty Copper, UNS C44300, H04 Temper tubing;8.53;110;0.380
Antimonial Admiralty Copper, UNS C44400, H04 Temper tubing;8.53;110;0.380
Phosphorized Admiralty Copper, UNS C44500, H04 Temper tubing;8.53;110;0.380
Arsenical Admiralty Copper, UNS C44300, M20 Temper plate;8.53;110;0.380
Antimonial Admiralty Copper, UNS C44400, M20 Temper plate;8.53;110;0.380
Phosphorized Admiralty Copper, UNS C44500, M20 Temper plate;8.53;110;0.380
Arsenical Admiralty Copper, UNS C44300, H04 Temper strip;8.53;110;0.380
Antimonial Admiralty Copper, UNS C44400, H04 Temper strip;8.53;110;0.380
Phosphorized Admiralty Copper, UNS C44500, H04 Temper strip;8.53;110;0.380
Phosphorized Admiralty Copper, UNS C44300, Cold Drawn and Annealed;8.53;110;0.380
Phosphorized Admiralty Copper, UNS C44400, Cold Drawn and Annealed;8.53;110;0.380
Phosphorized Admiralty Copper, UNS C44500, Cold Drawn and Annealed;8.53;110;0.380
Arsenical Admiralty Copper, UNS C44300;8.53;110;0.380
Antimonial Admiralty Copper, UNS C44400;8.53;110;0.380
Phosphorized Admiralty Copper, UNS C44500;8.53;110;0.380
Tin-Lead Eutectic Solder (63Sn-37Pb), Drop Solder (UNS L13630);8.40;32.0;0.380
Tin-Lead Eutectic Solder (63Sn-37Pb), Drop Solder (UNS L13631);8.40;32.0;0.380
Eutectic Solder (63Sn-37Pb) - ASTM B 32 Grade Sn63;8.40;32.0;0.380
Silver, CP Grade;10.5;71.0;0.370
Silver, CP Grade, Cold Drawn then Annealed at 100°C (212°F);10.5;71.0;0.370
Silver, CP Grade, Cold Drawn then Annealed at 250°C (480°F);10.5;71.0;0.370
Silver, CP Grade, Cold Drawn then Annealed at 400°C (750°F);10.5;71.0;0.370
Silver, CP Grade, Cold Drawn then Annealed at 700°C (1290°F);10.5;71.0;0.370
Silver, CP Grade, Typical 5 mm Wire;10.5;71.0;0.370
Titanium Grade 1;4.50;103;0.370
Titanium Grade 2;4.51;103;0.370
Titanium Grade 4;4.51;105;0.370
Titanium Grade 7;4.50;105;0.370
Titanium Grade 11;4.50;105;0.370
Titanium Grade 12;4.50;105;0.370
Titanium, high purity;4.51;105;0.320 - 0.360
Grade 704 Zirconium (Zr-1.5Sn);6.56;99.3;0.370
Zircaloy-2 Zirconium Alloy;6.56;99.3;0.370
Zircaloy-4 Zirconium Alloy;6.56;99.3;0.370
ATI Wah Chang Niobium;8.58;103;0.380
ATI Wah Chang Vanadium;6.12;138;0.360
ATI Wah Chang Zirconium Alloy Zircaloy-4;6.56;99.3;0.370
Carlson C 600 Nickel-Chromium-Iron Alloy;8.42;207;0.360
Carlson C 600ESR Nickel-Chromium-Iron Alloy;8.42;207;0.360
H.C. Starck Pure Niobium (Columbium);8.47;103;0.380
Special Metals INCONEL Alloy 686 Nickel Superalloy Rod (UNS N06686);8.73;207;0.330 - 0.380
Meehanite Ductliron SP-80 Nodular Graphite Ductile Iron;7.20;172;0.370
Meehanite Ductliron SH-100 Nodular Graphite Ductile Iron;7.22;165;0.370
Overview of materials for Acrylonitrile Butadiene Styrene (ABS), Molded;0.882 - 3.50;0.778 - 6.10;0.360 - 0.380
Overview of materials for Acrylonitrile Butadiene Styrene (ABS), Heat Resistant, Molded;0.890 - 1.21;1.70 - 2.70;0.380 - 0.400
Overview of materials for Polycarbonate/ABS Alloy, Unreinforced;0.962 - 1.50;1.67 - 11.1;0.340 - 0.380
Overview of materials for Acetal Copolymer, Unreinforced;1.14 - 1.58;0.586 - 11.7;0.350 - 0.430
Overview of materials for Acetal Copolymer, PTFE Filled;1.35 - 1.85;0.965 - 3.40;0.370 - 0.430
Overview of materials for Acetal Homopolymer, Unreinforced;1.14 - 1.67;1.93 - 3.72;0.370
Overview of materials for Acrylic, Extruded;0.942 - 1.19;0.0420 - 3.30;0.370 - 0.430
Overview of materials for Acrylic, Cast;1.18 - 1.19;2.76 - 3.30;0.370
Overview of materials for Epoxy Cure Resin;0.860 - 2.60;0.0207 - 215;0.350 - 0.420
Overview of materials for Epoxy Adhesive;0.137 - 4.80;0.0345 - 59.1;0.0200 - 0.680
Overview of materials for Epoxy/Carbon Fiber Composite;1.15 - 2.25;2.62 - 520;0.0200 - 0.960
Overview of materials for Polyetheretherketone, Carbon Fiber Filled;1.32 - 1.90;1.00 - 172;0.260 - 0.420
Overview of materials for Nylon 6, Unreinforced;0.670 - 4.50;0.210 - 16.6;0.350 - 0.450
Overview of materials for Nylon 6, Impact Grade;1.02 - 2.50;0.145 - 15.0;0.350 - 0.470
Overview of materials for Nylon 6, 20% Glass Fiber Filled;1.14 - 1.67;1.10 - 14.3;0.350 - 0.440
Overview of materials for Nylon 6, 30% Glass Fiber Filled;1.20 - 1.67;0.160 - 23.7;0.340 - 0.380
Overview of materials for Nylon 6, 40% Glass Fiber Filled;1.30 - 1.75;3.70 - 15.9;0.330 - 0.390
Overview of materials for Nylon 6, 50% Glass Fiber Filled;1.46 - 1.80;3.80 - 30.1;0.170 - 0.380
Overview of materials for Nylon 6, 40% Mineral Filled;1.35 - 2.01;0.600 - 12.8;0.350 - 0.390
Overview of materials for Nylon 66/6, 30% Glass Fiber Reinforced;1.23 - 1.62;1.80 - 12.0;0.330 - 0.400
Overview of materials for Nylon 66/6, 40% Glass Fiber Reinforced;1.39 - 1.76;3.00 - 17.8;0.330 - 0.390
Overview of materials for Nylon 66, Unreinforced;1.02 - 2.70;0.600 - 25.0;0.380 - 0.450
Overview of materials for Nylon 66, Impact Grade;1.03 - 1.46;0.600 - 41.4;0.350 - 0.460
Overview of materials for Nylon 66, Unreinforced, Flame Retardant;1.02 - 1.67;0.800 - 12.4;0.360 - 0.410
Overview of materials for Nylon 66, 10% Glass Fiber Filled;1.09 - 1.51;1.79 - 10.4;0.350 - 0.400
Overview of materials for Nylon 66, 20% Glass Fiber Filled;1.12 - 1.60;2.40 - 12.0;0.350 - 0.400
Overview of materials for Nylon 66, 30% Glass Fiber Filled;1.11 - 1.82;0.220 - 15.5;0.340 - 0.400
Overview of materials for Nylon 66, 40% Glass Fiber Filled;1.20 - 1.72;1.30 - 18.5;0.330 - 0.400
Overview of materials for Nylon 66, 50% Glass Fiber Filled;1.45 - 1.78;4.00 - 19.8;0.330 - 0.400
Overview of materials for Nylon 66, 30% Mineral Filled;1.30 - 1.62;1.90 - 9.31;0.350 - 0.410
Overview of materials for Nylon 66, 40% Mineral Filled;1.32 - 1.67;0.400 - 10.0;0.340 - 0.400
Overview of materials for Nylon 66, Glass/Mineral Filled;1.23 - 1.73;3.30 - 15.5;0.340 - 0.400
Overview of materials for Nylon 610;0.930 - 3.80;0.0510 - 27.6;0.340 - 0.460
Overview of materials for Nylon 12;0.820 - 11.0;0.0800 - 100;0.350 - 0.430
Overview of materials for Phenolic, Novolac, Woodflour Filled;1.36 - 1.43;7.60 - 9.40;0.330 - 0.360
Overview of materials for Phenolic, Resole, Wood Filled;1.36 - 1.54;6.60 - 9.40;0.330 - 0.360
Overview of materials for Polycarbonate/ASA Alloy, Unreinforced;1.07 - 1.24;1.86 - 3.10;0.280 - 0.360
DuPont Teijin Films Mylar A Polyester Film, 1400 Gauge;1.39;3.50;0.380 - 0.580
DuPont Teijin Films Mylar A Polyester Film, 1200 Gauge;1.39;3.50;0.380 - 0.580
DuPont Teijin Films Mylar A Polyester Film, 1000 Gauge;1.39;3.50;0.380 - 0.580
DuPont Teijin Films Mylar A Polyester Film, 900 Gauge;1.39;3.50;0.380 - 0.580
DuPont Teijin Films Mylar A Polyester Film, 750 Gauge;1.39;3.50;0.380 - 0.580
DuPont Teijin Films Mylar A Polyester Film, 500 Gauge;1.39;3.50;0.380 - 0.580
DuPont Teijin Films Mylar A Polyester Film, 400 Gauge;1.39;3.50;0.380 - 0.580
DuPont Teijin Films Mylar A Polyester Film, 300 Gauge;1.39;3.50;0.380 - 0.580
DuPont Teijin Films Mylar A Polyester Film, 200 Gauge;1.39;3.50;0.380 - 0.580
DuPont Teijin Films Mylar A Polyester Film, 142 Gauge;1.39;3.50;0.380 - 0.580
DuPont Teijin Films Mylar A Polyester Film, 92 Gauge;1.39;3.50;0.380 - 0.580
DuPont Teijin Films Mylar A Polyester Film, 75 Gauge;1.39;3.50;0.380 - 0.580
DuPont Teijin Films Mylar A Polyester Film, 48 Gauge;1.39;3.50;0.380 - 0.580
DuPont Performance Polymers Zytel SC315 NC010 PA612;1.06;1.70 - 2.40;0.380 - 0.420
DuPont Performance Polymers Zytel SC310 NC010 PA66;1.14;1.40 - 3.10;0.370 - 0.430
DuPont Performance Polymers Zytel PC310 NC010 PA66;1.14;1.40 - 3.10;0.370 - 0.430
DuPont Performance Polymers Zytel LC6159 BK554 PA612;1.06;2.40;0.380
DuPont Performance Polymers Zytel HTNFE8200 NC010 PA6T/XT-HI;1.13;2.20 - 2.30;0.380
DuPont Performance Polymers Zytel HTN (PA-I) HTNFE18502 NC010 PPA-GF35;1.11;2.20 - 2.40;0.380 - 0.390
DuPont Performance Polymers Zytel HTN51G45HSL NC010 PA6T/XT-GF45;1.57;15.0;0.330 - 0.380
DuPont Performance Polymers Zytel FR70M30V0 NC010 PA66-MD30FR(17);1.62;3.50 - 6.50;0.350 - 0.370
DuPont Performance Polymers Zytel FR70M30V0 BK010 PA66-MD30FR(17);1.62;4.00 - 6.20;0.350 - 0.360
DuPont Performance Polymers Zytel FR7026V0F NC010 PA66-FR(30);1.16;1.80 - 3.80;0.360 - 0.410
DuPont Performance Polymers Zytel (PA66) FR7026V0F BK001 PA66-FR(30);1.16;3.80;0.360
DuPont Performance Polymers Zytel FR7025V0F NC010 PA66-FR(30);1.16;3.75;0.360
DuPont Performance Polymers Zytel FG53 NC010 PA66;1.14;1.20 - 3.00;0.370 - 0.440
DuPont Performance Polymers Zytel FG50 NC010 PA66;1.14;1.20 - 3.00;0.370 - 0.440
DuPont Performance Polymers Zytel FG42A NC010 PA66;1.14;1.30 - 3.10;0.370 - 0.440
DuPont Performance Polymers Zytel FG151L NC010 PA612;1.06;1.70 - 2.40;0.380 - 0.420
DuPont Performance Polymers Zytel FG101L NC010 PA66;1.14;1.40 - 3.10;0.370 - 0.430
DuPont Performance Polymers Zytel FE3734 NC010 PA612;1.07;1.60 - 2.40;0.380 - 0.420
DuPont Performance Polymers Zytel E51HSB NC010 PA66;1.14;1.20 - 3.10;0.370 - 0.440
DuPont Performance Polymers Zytel (PA66) BM74G18HS BK553 PA66+PA6-IGF18;1.22;2.80 - 5.50;0.350 - 0.370
DuPont Performance Polymers Zytel BM73G15THS BK317 PA6-IGF15;1.20;2.50 - 5.00;0.380
DuPont Performance Polymers Zytel BM70G20HSLX BK537 PA66-IGF20;1.25;4.00 - 6.50;0.360
DuPont Performance Polymers Zytel 80G25HS BK117 PA66-IGF25;1.25;4.50 - 7.00;0.350 - 0.360
DuPont Performance Polymers Zytel 80G14AHS NC010 PA66-IGF14;1.19;3.30 - 5.00;0.350 - 0.370
DuPont Performance Polymers Zytel 80G14AHS BK099 PA66-IGF14;1.19;3.30 - 5.00;0.350 - 0.370
DuPont Performance Polymers Zytel 80G14A NC010A PA66-IGF14;1.19;3.40 - 4.80;0.360 - 0.370
DuPont Performance Polymers Zytel 8018HS BKB085 PA66-IGF14;1.19;2.30 - 4.20;0.360 - 0.390
DuPont Performance Polymers Zytel 73G35HSL BK262 PA6-GF35;1.41;6.50 - 11.0;0.380
DuPont Performance Polymers Zytel 73G30HSL BK416 PA6-GF30;1.36;6.00 - 10.0;0.380
DuPont Performance Polymers Zytel 73G15L NC010 PA6-GF15;1.23;3.50 - 6.00;0.350 - 0.370
DuPont Performance Polymers Zytel 73G15HSL BK363 PA6-GF15;1.25;4.00 - 6.50;0.350 - 0.360
DuPont Performance Polymers Zytel 70K20HSL NC010 PA66-RF20;1.19;3.50 - 5.30;0.350 - 0.370
DuPont Performance Polymers Zytel 70K20HSL BK284 PA66-RF20;1.19;3.50 - 5.30;0.350 - 0.370
DuPont Performance Polymers Zytel 70G13L NC010 PA66-GF13;1.23;3.50 - 5.50;0.350 - 0.370
DuPont Performance Polymers Zytel 70G13HS1L NC010 PA66-GF13;1.23;3.50 - 5.50;0.350 - 0.370
DuPont Performance Polymers Zytel 70G13HS1L BK031 PA66-GF13;1.23;3.50 - 5.50;0.350 - 0.370
DuPont Performance Polymers Zytel 45HSB NC010 PA66;1.14;1.30 - 3.10;0.370 - 0.440
DuPont Performance Polymers Zytel 158L NC010 PA612;1.06;1.50 - 2.40;0.380 - 0.430
DuPont Performance Polymers Zytel 158 NC010 PA612;1.06;1.50 - 2.40;0.380 - 0.430
DuPont Performance Polymers Zytel 157HSL BK010 PA612;1.07;1.50 - 2.50;0.380 - 0.430
DuPont Performance Polymers Zytel 153HSL NC010 PA612;1.06;1.60 - 2.40;0.380 - 0.420
DuPont Performance Polymers Zytel 151L NC010 PA612;1.06;1.70 - 2.40;0.380 - 0.420
DuPont Performance Polymers Zytel 151 NC010 PA612;1.06;1.70 - 2.40;0.380 - 0.420
DuPont Performance Polymers Zytel 135F NC010 PA66;1.14;2.00 - 3.60;0.360 - 0.400
