Name;Density (g/cc);E-Modul (GPa);Class
Evonik Vestamid DX9321 Black 20% Glass Reinforced Nylon 612 (Conditioned);1.19;4.70;Thermoplastic
Evonik Vestamid DX9321 Black 20% Glass Reinforced Nylon 612 (Conditioned);1.19;5.45;Thermoplastic
Evonik Vestamid DX9323 Black 35% Glass Reinforced Nylon 612 (Dry as Molded);1.31;8.34;Thermoplastic
Evonik Vestamid X7099 Black 20% Glass Reinforced Nylon 612 (Conditioned);1.23;5.50;Thermoplastic
LATI Latamid SP2 H2 G/35 PA 6.12, 35% Glass Fiber Reinforced, Heat Stabilized;1.33;9.30;Thermoplastic
LATI Latamid SP2 H2 G/45 PA 6.12, 45% Glass Fiber Reinforced, Heat Stabilized;1.43;11.5;Thermoplastic
Nylacast Aquanyl Nylon 612 Copolymer;1.14;3.40;Thermoplastic
Prodways PA612-GB 3800 Powder for Laser Sintering;1.26;3.60 - 4.00;Thermoplastic
RTP Company RTP 285 D TFE 15 A Nylon 6/12 (PA), Carbon Fiber - PTFE Lubricated;1.32;20.0;Thermoplastic
RTP Company RTP 202 D HS TFE 15 A Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated - Heat Stabilized;1.28;5.52;Thermoplastic
RTP Company RTP 299 D X 151454 A Nylon 6/12 (PA), Glass Fiber - Lubricated - Preliminary Datasheet;1.43;12.8;Thermoplastic
RTP Company RTP 200 D GB 20 TFE 13 SI 2 Nylon 6/12 (PA), Glass Beads - PTFE & Silicone Lubricated - Wear Resistant;1.32;3.10;Thermoplastic
RTP Company RTP 202 D Nylon 6/12 (PA), Glass Fiber;1.16;5.17;Thermoplastic
RTP Company RTP 204 D TFE 15 FR Nylon 6/12 (PA) Glass Fiber - PTFE Lubricated - Flame Retardant - UL94 V-1;1.64;8.96;Thermoplastic
RTP Company RTP 285 D TFE 15 Nylon 6/12 (PA) Carbon Fiber - PTFE Lubricated;1.32;20.0;Thermoplastic
RTP Company RTP 205 D UV Nylon 6/12 (PA) Glass Fiber - UV Stabilized;1.30;8.96;Thermoplastic
RTP Company RTP 200 D TFE 13 SI 2 Z Nylon 6/12 (PA) PTFE Lubricated - Silicone Lubricated - FDA Compliant Ingredients;1.15;2.21;Thermoplastic
RTP Company RTP 285 D TFE 13 SI 2 Nylon 6/12 (PA) Carbon Fiber - PTFE Lubricated - Silicone Lubricated;1.28;20.0;Thermoplastic
RTP Company RTP 200 D AR 10 Nylon 6/12 (PA) Aramid Fiber;1.10;3.10;Thermoplastic
RTP Company RTP 201.3 D HS Nylon 6/12 (PA) Glass Fiber - Heat Stabilized;1.16;4.34;Thermoplastic
RTP Company RTP 205 D TFE 13 SI 2 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated - Silicone Lubricated;1.39;8.62;Thermoplastic
RTP Company RTP 200 D GB 30 Nylon 6/12 (PA), Glass Bead;1.27;3.45;Thermoplastic
RTP Company RTP 200 D FR Nylon 6/12 (PA), Unreinforced - Flame Retardant;1.35;3.10;Thermoplastic
RTP Company RTP 201 D FR Nylon 6/12 (PA), Glass Fiber - Flame Retardant;1.43;4.83;Thermoplastic
RTP Company RTP 203 D FR Nylon 6/12 (PA), Glass Fiber - Flame Retardant;1.50;7.58;Thermoplastic
RTP Company RTP 204 D FR Nylon 6/12 (PA), Glass Fiber - Flame Retardant;1.56;8.96;Thermoplastic
RTP Company RTP 205 D FR Nylon 6/12 (PA), Glass Fiber - Flame Retardant - UL94 V-0;1.65;12.1;Thermoplastic
RTP Company RTP 207 D FR Nylon 6/12 (PA), Glass Fiber - Flame Retardant;1.70;12.4;Thermoplastic
RTP Company RTP 201 D TFE 10 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated;1.20;4.14;Thermoplastic
RTP Company RTP 200 D AR 10 TFE 5 Nylon 6/12 (PA), Aramid Fiber - PTFE Lubricated;1.12;3.45;Thermoplastic
RTP Company RTP 200.5 D TFE 10 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated;1.15;3.45;Thermoplastic
RTP Company RTP 200 D GB 30 TFE 15 Nylon 6/12 (PA), Glass Bead - PTFE Lubricated;1.42;3.10;Thermoplastic
RTP Company RTP 200 D MS Nylon 6/12 (PA), Molybdenum Disulfide;1.10;3.10;Thermoplastic
RTP Company RTP 200 D TFE 10 Nylon 6/12 (PA), PTFE Lubricated;1.12;2.21;Thermoplastic
RTP Company RTP 200 D TFE 13 SI 2 Nylon 6/12 (PA), PTFE Lubricated - Silicone Lubricated;1.15;2.21;Thermoplastic
RTP Company RTP 200 D TFE 15 Nylon 6/12 (PA), PTFE Lubricated;1.15;2.55;Thermoplastic
RTP Company RTP 200 D TFE 20 Nylon 6/12 (PA), PTFE Lubricated;1.19;2.41;Thermoplastic
RTP Company RTP 203 D HS GB 20 TFE 15 Nylon 6/12 (PA), Glass Fiber - Heat Stabilized - Glass Bead - PTFE Lubricated;1.53;7.93;Thermoplastic
RTP Company RTP 203 D TFE 10 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated;1.27;6.21;Thermoplastic
RTP Company RTP 205 D HS TFE 15 Nylon 6/12 (PA), Glass Fiber - Heat Stabilized - PTFE Lubricated;1.42;8.62;Thermoplastic
RTP Company RTP 205 D MS 5 Nylon 6/12 (PA), Glass Fiber - Molybdenum Disulfide;1.34;8.96;Thermoplastic
RTP Company RTP 205 D MS UV Nylon 6/12 (PA), Glass Fiber - Molybdenum Disulfide - UV Stabilized;1.35;9.31;Thermoplastic
RTP Company RTP 205 D TFE 15 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated;1.42;9.31;Thermoplastic
RTP Company RTP 205 D TFE 20 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated;1.46;9.31;Thermoplastic
RTP Company RTP 205 D TFE 5 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated;1.32;8.27;Thermoplastic
RTP Company RTP 281 D TFE 10 Nylon 6/12 (PA), Carbon Fiber - PTFE Lubricated;1.17;7.93;Thermoplastic
RTP Company RTP 283 D TFE 15 Nylon 6/12 (PA), Carbon Fiber - PTFE Lubricated;1.26;14.8;Thermoplastic
RTP Company RTP 283 D TFE 15 SI 2 Nylon 6/12 (PA), Carbon Fiber - PTFE Lubricated - Silicone Lubricated;1.25;13.8;Thermoplastic
RTP Company RTP 285 D SI 2 Nylon 6/12 (PA), Carbon Fiber - Silicone Lubricated;1.20;19.7;Thermoplastic
RTP Company RTP 201 D SI 2 Nylon 6/12 (PA), Glass Fiber - Silicone Lubricated;1.13;4.14;Thermoplastic
RTP Company RTP 200 D AR 10 TFE 15 Nylon 6/12 (PA), Aramid Fiber - PTFE Lubricated;1.18;3.10;Thermoplastic
RTP Company RTP 202 D HS TFE 15 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated - Heat Stabilized;1.28;5.52;Thermoplastic
RTP Company RTP 201 D Nylon 6/12 (PA), Glass Fiber;1.13;4.14;Thermoplastic
RTP Company RTP 203 D Nylon 6/12 (PA), Glass Fiber;1.22;6.89;Thermoplastic
RTP Company RTP 205 D Nylon 6/12 (PA), Glass Fiber;1.30;8.96;Thermoplastic
RTP Company RTP 207 D Nylon 6/12 (PA), Glass Fiber;1.38;11.0;Thermoplastic
RTP Company RTP 209 D Nylon 6/12 (PA), Glass Fiber;1.51;15.9;Thermoplastic
RTP Company RTP 200 D Nylon 6/12 (PA), Unfilled;1.06;2.41;Thermoplastic
RTP Company RTP 287 D Nylon 6/12 (PA), Carbon Fiber;1.26;27.6;Thermoplastic
RTP Company RTP 205.3 D Nylon 6/12 (PA), Glass Fiber;1.32;9.31;Thermoplastic
RTP Company RTP 285 D Nylon 6/12 (PA), Carbon Fiber;1.21;19.3;Thermoplastic
RTP Company RTP 205 D Z Nylon 6/12 (PA), Glass Fiber - FDA Compliant Ingredients;1.30;8.96;Thermoplastic
RTP Company RTP 200 D AR 10 TFE 10 Nylon 6/12 (PA), Aramid Fiber - PTFE Lubricated;1.16;3.10;Thermoplastic
RTP Company RTP 201 D TFE 5 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated;1.14;4.14;Thermoplastic
RTP Company RTP 207.3 D Nylon 6/12 (PA), Glass Fiber;1.42;11.0;Thermoplastic
RTP Company RTP 202 D TFE 15 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated - Preliminary Data;1.28;5.52;Thermoplastic
RTP Company RTP 282 D TFE 15 Nylon 6/12 (PA), Carbon Fiber - PTFE Lubricated - Preliminary Data;1.24;12.4;Thermoplastic
RTP Company RTP 207 D MS Nylon 6/12 (PA), Glass Fiber - Molybdenum Disulfide;1.45;11.4;Thermoplastic
RTP Company RTP 200 D TFE 18 SI 2 Nylon 6/12 (PA), PTFE Lubricated - Silicone Lubricated;1.18;2.07;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFL36R Nylon 6/12 (Global);1.42;8.70;Thermoplastic
SABIC LNP™ LUBRICOMP™ IBI16 Nylon 6/12 (Global);1.30;3.30;Thermoplastic
SABIC LNP™ LUBRICOMP™ IZL33 Nylon 6/12 (Global);1.29 - 1.30;3.34 - 3.41;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF006 Nylon 6/12 (Americas);1.29 - 1.32;9.58 - 10.3;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF006 Nylon 6/12 (Europe);1.29;7.80;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFL21 Nylon 6/12 (Americas);1.17;3.50 - 3.62;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFL21 Nylon 6/12 (Asia);1.17;3.62;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFL36 Nylon 6/12 (Europe);1.41;7.00;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFL36 Nylon 6/12 (Americas);1.45;9.96 - 10.3;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF004 Nylon 6/12 (Americas);1.22;6.79 - 6.83;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF004 Nylon 6/12 (Asia);1.22;5.90;Thermoplastic
SABIC LNP™ THERMOTUF™ IX02582 Nylon 6/12 (Americas);1.41;11.8 - 12.1;Thermoplastic
SABIC LNP™ LUBRICOMP™ IAL12 Nylon 6/12 (Americas);1.12 - 1.13;2.92 - 3.10;Thermoplastic
SABIC LNP™ LUBRICOMP™ IAL12 Nylon 6/12 (Asia);1.13;3.10;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFL36L Nylon 6/12 (Global);1.43 - 1.44;8.69 - 9.40;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF006L Nylon 6/12 (Global);1.31;8.75;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF007 Nylon 6/12 (Global);1.30;8.89;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFL34 Nylon 6/12 (Global);1.35;6.89 - 7.10;Thermoplastic
SABIC LNP™ LUBRICOMP™ IL004 Nylon 6/12 (Global);1.18;2.06 - 2.19;Thermoplastic
SABIC LNP™ THERMOCOMP™ IX04513C Nylon 6/12 (Global);1.29 - 1.30;8.29 - 8.83;Thermoplastic
SABIC LNP™ STAT-KON™ IS000XXL Nylon 6/12 (Global);1.18;3.04 - 3.07;Thermoplastic
SABIC LNP™ LUBRICOMP™ IBP34 Nylon 6/12 (Global);1.32;2.67 - 2.74;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF003 Nylon 6/12 (Global);1.17 - 1.18;5.43 - 5.53;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFP36 Nylon 6/12 (Global);1.44 - 1.45;9.69 - 9.72;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF00C Nylon 6/12 (Global);1.67 - 1.68;20.1 - 21.4;Thermoplastic
SABIC LNP™ COLORCOMP™ I1000 Nylon 6/12 (Global);1.06;2.39;Thermoplastic
Shakespeare Isocor™ HG26SI medium viscosity PA-612;1.04;2.30;Thermoplastic
Shakespeare Isocor™ HG20SC Nylon 612;1.04;2.30;Thermoplastic
Solvay Specialty Polymers Tribocomp PA612 CF30 TS12;1.22;19.0;Thermoplastic
Xenia Materials XEGLASS 22-G50 Nylon 6.12, 50% Glass Fiber Reinforced;1.51;15.0;Thermoplastic
Zell-Metall Engineering Plastics Zellamid 1115;1.13;3.10;Thermoplastic
Zell-Metall Engineering Plastics Zellamid 1115 at 50% RH;1.13;2.00;Thermoplastic
Overview of materials for Polycarbonate/ABS Alloy, Unreinforced;0.962 - 1.50;1.67 - 11.1;Thermoplastic
Overview of materials for Polycarbonate/ABS Alloy, Glass Fiber Filled;0.962 - 1.48;2.41 - 13.0;Thermoplastic
Overview of materials for Polycarbonate/ABS Alloy, Carbon Fiber Filled;1.17 - 1.40;4.61 - 16.5;Thermoplastic
Overview of materials for PC/ABS + Stainless Steel;1.19 - 1.52;2.55 - 5.50;Thermoplastic
Overview of materials for Acrylic/Polycarbonate Alloy;1.12 - 1.29;1.72 - 2.60;Thermoplastic
Overview of materials for Acrylic/Polycarbonate Alloy, Glass Fiber Filler;1.19 - 1.49;3.31 - 11.7;Thermoplastic
Overview of materials for Acrylic/Polycarbonate Alloy, Carbon Fiber Filler;1.21 - 1.36;7.65 - 24.1;Thermoplastic
Overview of materials for Polycarbonate, Molded;1.01 - 1.51;1.80 - 6.00;Thermoplastic
Overview of materials for Polycarbonate, Extruded;1.18 - 1.26;1.79 - 3.24;Thermoplastic
Overview of materials for Polycarbonate, Impact Modified;1.11 - 1.43;0.225 - 3.95;Thermoplastic
Overview of materials for Polycarbonate, High Heat;1.14 - 1.41;2.12 - 2.70;Thermoplastic
Overview of materials for Polycarbonate, Unreinforced, Flame Retardant;1.00 - 1.55;0.225 - 7.80;Thermoplastic
Overview of materials for Polycarbonate, Optical Grade;1.20 - 1.40;2.30 - 2.41;Thermoplastic
Overview of materials for Polycarbonate, PTFE Filled;1.08 - 1.41;1.93 - 9.31;Thermoplastic
Overview of materials for Polycarbonate, UV Stabilized;1.12 - 1.55;1.89 - 6.00;Thermoplastic
Overview of materials for Polycarbonate, Gamma Radiation Resistant;1.20 - 1.21;2.20 - 2.50;Thermoplastic
Overview of materials for Polycarbonate, Glass Fiber Filled, Flame Retardant;1.20 - 1.63;2.20 - 16.5;Thermoplastic
Overview of materials for Polycarbonate, 10% Glass Filled;1.18 - 1.41;1.80 - 10.7;Thermoplastic
Overview of materials for Polycarbonate, 20% Glass Filled;1.05 - 1.45;2.10 - 8.27;Thermoplastic
Overview of materials for Polycarbonate, 30% Glass Filled;1.11 - 1.57;3.80 - 10.0;Thermoplastic
Overview of materials for Polycarbonate, 40% Glass Filled;1.31 - 1.54;5.50 - 12.4;Thermoplastic
Overview of materials for Polycarbonate, Glass Fiber & Bead Filled;1.26 - 1.42;3.80 - 5.20;Thermoplastic
Overview of materials for Polycarbonate, Carbon Fiber Reinforced;1.21 - 1.42;2.14 - 27.6;Thermoplastic
Overview of materials for Polycarbonate, Carbon + Glass Fiber Reinforced;1.30 - 1.39;7.20 - 17.3;Thermoplastic
Overview of materials for Polycarbonate, Carbon + PTFE Filled;1.27 - 1.55;6.89 - 24.1;Thermoplastic
Overview of materials for Polycarbonate, Aramid Fiber Reinforced;1.21 - 1.32;2.41 - 3.65;Thermoplastic
Overview of materials for Polycarbonate, Conductive;1.11 - 1.41;2.07 - 15.9;Thermoplastic
Overview of materials for Polycarbonate, NCG Filled;1.20 - 1.58;5.86 - 16.5;Thermoplastic
Overview of materials for Polycarbonate, Stainless Steel Fiber;1.16 - 1.73;2.21 - 10.3;Thermoplastic
Overview of materials for Polycarbonate, Glass + PTFE Filled;1.28 - 1.61;2.41 - 13.8;Thermoplastic
Overview of materials for Polycarbonate/PET Polyester Blend;1.12 - 1.58;1.48 - 12.0;Thermoplastic
Overview of materials for Polycarbonate/Polybutylene Terephthalate (PBT) Blend, Unreinforced;1.10 - 1.90;1.40 - 11.0;Thermoplastic
Overview of materials for Polycarbonate/Polybutylene Terephthalate (PBT) Blend, Glass Filled;1.17 - 1.62;0.860 - 13.1;Thermoplastic
Overview of materials for Polycarbonate/ASA Alloy, Unreinforced;1.07 - 1.24;1.86 - 3.10;Thermoplastic
Overview of materials for Polycarbonate/Polysulfone Alloy;1.22 - 1.53;2.34 - 11.0;Thermoplastic
Mitsubishi Chemical Advanced Materials Altron™ PC 1000 Extruded, Unfilled, Polycarbonate (ASTM Product Data Sheet);1.20;2.21;Thermoplastic
Mitsubishi Chemical Advanced Materials Altron™ PC LSG 1000 Extruded Unfilled Polycarbonate;1.20;2.21;Thermoplastic
Aclo Accucomp Polycarbonate POL050L Low Viscosity;1.20;1.80;Thermoplastic
Aclo Accucomp Polycarbonate POL051L Medium Viscosity;1.20;1.80;Thermoplastic
Aclo Accucomp Polycarbonate POL052L High Viscosity;1.20;1.80;Thermoplastic
Aclo Accuguard Polycarbonate POL050G10HIV0L Glass Reinforced High Impact Flame Retardant;1.28;2.90;Thermoplastic
Aclo Acculoy POL062L Polycarbonate PET Alloy;1.22;1.70;Thermoplastic
Aclo Acculoy POL063L Polycarbonate PET Alloy;1.21;1.70;Thermoplastic
Aclo Acculoy PCA083L Polycarbonate ABS Alloy;1.11;1.70;Thermoplastic
Aclo Accutech Polycarbonate POL050G10L Glass Reinforced;1.26;2.80;Thermoplastic
Aclo Accutech Polycarbonate POL050G20L Glass Reinforced;1.33;3.90;Thermoplastic
Aclo Accutech Polycarbonate POL050G30L Glass Reinforced;1.41;4.90;Thermoplastic
Aclo Accutech Polycarbonate POL050G40L Glass Reinforced;1.50;5.50;Thermoplastic
Aclo Accutech Polycarbonate POL051G10L Glass Reinforced;1.26;2.70;Thermoplastic
Aclo Accutech Polycarbonate POL051G20L Glass Reinforced;1.34;4.10;Thermoplastic
Aclo Accutech Polycarbonate POL051G30L Glass Reinforced;1.42;5.40;Thermoplastic
Aclo Accutech Polycarbonate POL051G40L Glass Reinforced;1.50;5.80;Thermoplastic
Mocom (ALBIS) ALCOM LB PC 1000 14073 WT1164-11 PC, special filler;1.25;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD PC 1000 UV 14012 GY1016-14 PC, special filler, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD PC 1000 UV 14095 GY1198-14 PC, special filler, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD PC 1000 UV 14096 GY1200-14 PC, special filler, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD PC 1000 UV 14107 GY1213-14 PC, special filler, UV stabilized;1.18;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD PC 1000 UV 15072 GY1121-15 PC, special filler, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD PC 1000 UV 15112 GY1027-16 PC, special filler, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD PC 2020 UV 17027 WT1022-17 PC, 20% glass fibers, UV stabilized;1.33;6.00;Thermoplastic
Mocom (ALBIS) ALCOM LD2 PC 1000 14008 WT1009-14 PC, heat ageing stabilization;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD2 PC 1000 15054 GY1096-15 PC, special filler;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM LD2 PC 1000 UV 14001 WT1007-14 PC, special filler;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD2 PC 1000 UV 14011 GY1013-14 PC;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD2 PC 1000 UV 14013 CC1019-14 PC, special filler, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD2 PC 1000 UV 14019 WT1030-14 PC, special filler, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD2 PC 1000 UV 14068 GY1159-14 PC, special filler;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD2 PC 1000 UV 15015 CC1026-15 PC, special filler, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD2 PC 1000 UV 15091 GY1138-15 PC, special filler, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD2 PC 1000 UV 16032 WT1030-16 PC, special filler, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD2 PC 1000 UV 16059 CC1059-16 PC, special filler, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LDDC PC 1000 UV 17183 BK1188-17 PC, special filler, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LDDC PC 1000 UV 18041 WT1078-12 PC, special filler, UV stabilized;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM LG PC 1000 UV 14094 CC1323-08 PC;1.18;2.35;Thermoplastic
Mocom (ALBIS) ALCOM LIR PC 1000 UV 14099 BK1203-14 PC, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 730/3.1 UV WT1283-09DM PC, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/1 PC, 10% PTFE Filled;1.26;2.30;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/1 PTFE15 PC, 15% PTFE Filled;1.27;2.10;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/1.1 CF10 PC, 10% Carbon Fiber Reinforced;1.23;7.50;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/1.1 CF20 PC, 20% Carbon Fiber Reinforced;1.28;13.8;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/171 GY1127-04LD PC, special filler, Dry;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/171 GY1127-05LD PC, special filler;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/2813P.1 CF PC, 10% Carbon Fiber Reinforced;1.23;7.80;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/30 UV FR WT1030-08LD PC, Flame retardant, UV stabilized;1.19;2.55;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/3162.1 PC, 10% Glass Fiber, 20% Carbon fiber/PTFE Reinforced;1.36;10.7;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/3162.1 CF10 GF10 TF10 PC, 10% Glass Fiber, 20% Carbon fiber/PTFE Reinforced;1.36;10.7;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 BL1411-07LD PC, special filler;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 BL1435-07LD PC, special filler;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 CC1119-05LD PC, special filler;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 CC1120-05LD PC, special filler;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 CC1121-05LD PC, special filler;1.19;2.45;Thermoplastic
5LD PC, special filler;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 GY1111-09LD PC, special filler;1.19;2.40;Thermoplastic
4LD PC, special filler;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 GY1156-04LD PC, special filler;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 GY1177-05LD PC, special filler;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 GY1189-09LD PC, special filler;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 GY1227-08LD PC, special filler;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 GY1247-10LD PC, special filler;1.19;2.40;Thermoplastic
5LD PC, special filler;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 GY1281-04LD PC, special filler;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 RD1123-058LD PC, special filler;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 RD1223-05LD PC, special filler;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 WT1065-12LD2 PC, special filler;1.19;2.50;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 WT1245-04LD PC, special filler;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 GF20 UV WT1105-13LD PC, 20% glass fibers, UV stabilized;1.34;6.00;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV CC1063-11LD PC, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV CC1320-08LG PC, UV stabilized;1.20;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV CC1321-08LG PC, UV stabilized;1.20;2.40;Thermoplastic
8LG PC, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV GY1156-04LD PC, special filler;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV GY1416-04LD PC, UV stabilized;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV GY1231-08LD PC, special filler;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV GY1231-11LD3 PC, UV stabilized;1.19;2.45;Thermoplastic
5LD PC, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV WT1027-14LDS PC, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV WT1072-13LD PC, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV WT1081-08LD2 PC, UV stabilized;1.19;2.40;Thermoplastic
8LD2 PC, UV stabilized;1.19;2.45;Thermoplastic
4LD PC, special filler, Dry;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV WT1257-04LD PC, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV WT1296-07LD PC, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV WT1310-05LD PC, special filler;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV WT1368-04LD PC, special filler;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV WT1370-07LD PC, UV stabilized;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV WT1401-06LD PC, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV WT1445-06LD PC, UV stabilized;1.20;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV GY1098-13LD PC, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4.12 UV GY1161-11LD PC, UV stabilized;1.19;2.45;Thermoplastic
