Name;Density (g/cc);E-Modul (GPa);Class
Arya Sasol LIM 1922 Low Density Polyethylene;0.919;0.175;Thermoplastic
Arya Sasol HFI 5110 High Density Polyethylene;0.951;1.05;Thermoplastic
Arya Sasol MFI 3713 Medium Density Polyethylene;0.937;0.735;Thermoplastic
Arya Sasol MFI 3313 Medium Density Polyethylene;0.933;0.620;Thermoplastic
Arya Sasol HBM 5520 High Density Polyethylene;0.955;1.20;Thermoplastic
Arya Sasol HBM 5020 High Density Polyethylene;0.950;1.00;Thermoplastic
Arya Sasol HBM 4265 High Density Polyethylene;0.944;0.800;Thermoplastic
Arya Sasol HEX4460 PE80+ High Density Polyethylene;0.944;0.700;Thermoplastic
Aurora Kunststoffe AUROlen PE-HD black HDPE;0.945;0.900;Thermoplastic
Aurora Kunststoffe AUROlen PE-HD GF10 black HDPE, 10% Glass Fiber Reinforced;1.00;1.50;Thermoplastic
Aurora Kunststoffe AUROlen PE-HD GF20 black HDPE, 20% Glass Fiber Reinforced;1.06;2.20;Thermoplastic
Aurora Kunststoffe AUROlen PE-LD black LDPE;0.915;0.200;Thermoplastic
Bayport Polymers Baystar™ Lumicene mPE M3583 UV Metallocene Polyethylene Rotational Molding Resin – 35 Mesh Powder;0.935;0.641;Thermoplastic
Bayport Polymers Baystar™ Lumicene mPE M4041 UV Metallocene Polyethylene Rotational Molding Resin – Pellet Form;0.940;0.807;Thermoplastic
Borealis Bormed™ HE2581-PH HDPE for Healthcare Applications;0.958;1.30;Thermoplastic
Borealis Bormed™ HE7541-PH HDPE for Healthcare Applications;0.954;0.850;Thermoplastic
Borealis Bormed™ HE9621-PH HDPE for Healthcare Applications;0.962;1.15;Thermoplastic
Borealis Bormed™ LE6609-PH LDPE for Pharmaceutical Blow Molding;0.930;0.400;Thermoplastic
Borealis Borstar FB1350 Medium Density Polyethylene;0.935;0.57;Thermoplastic
Borealis Borstar FB3450 HDPE for Film Extrusion;0.945;0.32;Thermoplastic
Borealis Borstar FB4370 Medium Density Polyethylene;0.937;0.49;Thermoplastic
Borealis FA3227 Low Density Polyethylene;0.922;0.190;Thermoplastic
Borealis FA5223 Low Density Polyethylene;0.922;0.180;Thermoplastic
Borealis FA6220 Low Density Polyethylene;0.922;0.21;Thermoplastic
Borealis FA7220 Low Density Polyethylene;0.922;0.19;Thermoplastic
Borealis FG5223 Linear Low Density Polyethylene;0.922;0.15;Thermoplastic
Borealis FT3200 Low Density Polyethylene;0.920;0.160;Thermoplastic
Borealis FT5230 Low Density Polyethylene;0.923;0.24;Thermoplastic
Borealis MG7547S Polyethylene;0.954;0.950;Thermoplastic
CENTROPLAST CENTROLEN PE-HD Polyethylene high density;0.960;1.00;Thermoplastic
DuPont 20 Series DPE 20 Specialty Polyethylene Resin;0.920;0.186;Thermoplastic
Dow DOWLEX™ 2035 Linear Low Density Polyethylene, Cast Film Grade;0.919;0.13;Thermoplastic
Dow DOWLEX™ 2042A Linear Low Density Polyethylene, Food Grade;0.930;0.413;Thermoplastic
Dow DOWLEX™ 2049 Linear Low Density Polyethylene, Food Grade;0.926;0.330;Thermoplastic
Dow DOWLEX™ 2500 Linear Low Density Polyethylene, Narrow MW Distribution;0.925;0.210;Thermoplastic
Dow DOWLEX™ 2503 Linear Low Density Polyethylene, Narrow MW Distribution;0.930;0.273;Thermoplastic
Dow DOWLEX™ 2503.10 Linear Low Density Polyethylene, Narrow MW Distribution;0.930;0.269;Thermoplastic
Dow DOWLEX™ 2505 Linear Low Density Polyethylene, Narrow MW Distribution;0.926;0.219;Thermoplastic
Dow DOWLEX™ 2507 Linear Low Density Polyethylene, Narrow MW Distribution;0.930;0.268;Thermoplastic
Dow DOWLEX™ 2517 Linear Low Density Polyethylene, Narrow MW Distribution;0.917;0.150;Thermoplastic
Dow DOWLEX™ 2535 Linear Low Density Polyethylene, Narrow MW Distribution;0.919;0.174;Thermoplastic
Dow DOWLEX™ 2553 Linear Low Density Polyethylene, Narrow MW Distribution;0.935;0.343;Thermoplastic
Dow DOWLEX™ IP-10 High Density Polyethylene;0.962;0.717;Thermoplastic
Dow DOWLEX™ IP-10262 High Density Polyethylene;0.960;0.738;Thermoplastic
Dow DOWLEX™ IP-22 High Density Polyethylene;0.948;0.552;Thermoplastic
Dow DOWLEX™ IP-2580 Linear Low Density Polyethylene;0.933;0.327;Thermoplastic
Dow DOWLEX™ IP-40 High Density Polyethylene;0.952;0.614;Thermoplastic
Dow DOWLEX™ IP-41 High Density Polyethylene;0.956;0.696;Thermoplastic
Dow DOWLEX™ IP-42 High Density Polyethylene;0.948;0.565;Thermoplastic
Dow DOWLEX™ IP-50 High Density Polyethylene;0.950;0.565;Thermoplastic
Dow DOWLEX™ IP-60 High Density Polyethylene;0.952;0.641;Thermoplastic
Dow DOWLEX™ IP-90 High Density Polyethylene;0.950;0.621;Thermoplastic
Dow HDPE 04452N High Density Polyethylene;0.952;0.607;Thermoplastic
Dow HDPE 08454N High Density Polyethylene;0.954;0.669;Thermoplastic
Dow HDPE 10462N High Density Polyethylene;0.962;0.745;Thermoplastic
Dow HDPE 12450N High Density Polyethylene;0.952;0.559;Thermoplastic
Dow HDPE 17450N High Density Polyethylene;0.950;0.593;Thermoplastic
Dow HDPE 25455N High Density Polyethylene;0.955;0.607;Thermoplastic
Dow HDPE 30460M High Density Polyethylene;0.960;0.759;Thermoplastic
Dow HDPE 38152M High Density Polyethylene;0.952;0.627;Thermoplastic
Dow HDPE 42047N High Density Polyethylene;0.947;0.510;Thermoplastic
Dow HDPE 65053N High Density Polyethylene;0.953;0.669;Thermoplastic
Dow LDPE 4005M Low Density Polyethylene;0.916;0.172;Thermoplastic
Dow LDPE 4012M Low Density Polyethylene;0.916;0.153;Thermoplastic
Dow LDPE 5004IM Low Density Polyethylene;0.923;0.248;Thermoplastic
Dow LDPE 510I Low Density Polyethylene;0.919;0.193;Thermoplastic
Dow LDPE 640IM Low Density Polyethylene;0.921;0.164;Thermoplastic
Dow LDPE 722M Low Density Polyethylene;0.916;0.139;Thermoplastic
Dow LDPE 779I Low Density Polyethylene;0.923;0.185;Thermoplastic
Dow LDPE 955I Low Density Polyethylene;0.923;0.167;Thermoplastic
Dow LDPE 959I Low Density Polyethylene;0.923;0.155;Thermoplastic
Dow LDPE 993I Low Density Polyethylene;0.925;0.186;Thermoplastic
Ecomass 3608TU96 Tungsten Filled Polyethylene;11.0;2.35;Thermoplastic
Ecomass 3620BX18 5% Borated Polyethylene (HDPE);1.05;2.41;Thermoplastic
Ecomass 3620BX60 18% Borated Polyethylene (HDPE);1.35;2.07;Thermoplastic
NOVA Chemicals Novapol GI-2024-A LLDPE Masterbatch Resin;0.924;0.310;Thermoplastic
Eneos DFDJ-6776 LDPE for Extrusion;0.922;0.230;Thermoplastic
Eneos NUC-8323 LDPE for Extrusion;0.919;0.215;Thermoplastic
Eneos DND-2450 LDPE for Blow Molding;0.920;0.150;Thermoplastic
Eneos NUC-8321 LDPE for Blow Molding;0.922;0.175;Thermoplastic
Eneos NUCG-7641 PE;0.920;0.330;Thermoplastic
Eneos GS-650 PE;0.920;0.300;Thermoplastic
Eneos NUCG-5641 PE;0.945;0.820;Thermoplastic
Eneos DMDJ-6200NT PE;0.953;1.25;Thermoplastic
LyondellBasell Alathon H4837 High Denisty Polyethylene;0.948;0.827;Thermoplastic
LyondellBasell Alathon H 5057 High Denisty Polyethylene;0.948;0.683;Thermoplastic
LyondellBasell Alathon M 5265 High Denisty Polyethylene;0.951;0.72;Thermoplastic
LyondellBasell Alathon M 6080UV High Denisty Polyethylene;0.960;0.93;Thermoplastic
LyondellBasell Histif 5431 Z Polyethylene;0.954;1.20;Thermoplastic
LyondellBasell Lucalen G3710E Anhydride-Modified Polyethylene;0.931;0.400;Thermoplastic
LyondellBasell Lucalen A2920M Low Density Polyethylene;0.927;0.0900;Thermoplastic
LyondellBasell Lucalen A2910M Low Density Polyethylene;0.927;0.0840;Thermoplastic
LyondellBasell Lucalen A2540D Low Density Polyethylene;0.923;0.120;Thermoplastic
LyondellBasell Luflexen hyPE 35P FA Polyethylene;0.936;0.600;Thermoplastic
LyondellBasell Hostalen 4131B High Density Polyethylene (HDPE), Extruded;0.941;0.650;Thermoplastic
LyondellBasell Hostalen 4731B High Density Polyethylene (HDPE), Extruded;0.947;0.850;Thermoplastic
LyondellBasell Hostalen 5052B BLACK High Density Polyethylene (HDPE), Extruded;0.960;1.10;Thermoplastic
LyondellBasell Hostalen ACP 5231 D High Density Polyethylene (HDPE), Blow Molding Grade;0.952;1.10;Thermoplastic
LyondellBasell Hostalen ACP 5531 B High Density Polyethylene (HDPE), Blow Molding Grade;0.954;1.25;Thermoplastic
LyondellBasell Hostalen ACP 5831 D High Density Polyethylene (HDPE), Blow Molding Grade;0.958;1.35;Thermoplastic
LyondellBasell Hostalen ACP 6031D High Density Polyethylene (HDPE), Blow Molding Grade;0.960;1.42;Thermoplastic
LyondellBasell Hostalen ACP 7740 F1 High Density Polyethylene (HDPE), Film Grade;0.948;1.00;Thermoplastic
LyondellBasell Hostalen ACP 7740 F3 High Density Polyethylene (HDPE), Film Grade;0.946;0.900;Thermoplastic
LyondellBasell Hostalen ACP 9255 PLUS High Density Polyethylene (HDPE), Film Grade;0.957;1.35;Thermoplastic
LyondellBasell Hostalen CRP 100 BLACK High Density Polyethylene (HDPE), Sheet/Thermoforming Grade;0.959;1.10;Thermoplastic
LyondellBasell Hostalen CRP 100 RESIST CR BLACK High Density Polyethylene (HDPE), Sheet/Thermoforming Grade;0.958;1.10;Thermoplastic
LyondellBasell Hostalen GC 7260 F2 High Density Polyethylene (HDPE), Extruded;0.960;1.45;Thermoplastic
LyondellBasell Hostalen GD 9550 F High Density Polyethylene (HDPE), Film Grade;0.950;1.05;Thermoplastic
LyondellBasell Hostalen GF 7740 F2 High Density Polyethylene (HDPE), Film Grade;0.946;0.950;Thermoplastic
LyondellBasell Hostalen GF 9055 F High Density Polyethylene (HDPE), Film Grade;0.954;1.30;Thermoplastic
LyondellBasell Lupolen 1800H Low Density Polyethylene (LDPE), Blow Molding Grade;0.919;0.200;Thermoplastic
LyondellBasell Lupolen 1800P Polyethylene;0.918;0.200;Thermoplastic
LyondellBasell Lupolen 1800S Polyethylene;0.917;0.160;Thermoplastic
LyondellBasell Lupolen 1800U Polyethylene;0.918;0.180;Thermoplastic
LyondellBasell Lupolen 2420D Low Density Polyethylene (LDPE), Blown Film Grade;0.923;0.260;Thermoplastic
LyondellBasell Lupolen 2420H Low Density Polyethylene (LDPE), Film Grade;0.924;0.260;Thermoplastic
LyondellBasell Lupolen 3010D Low Density Polyethylene (LDPE), Blow Molding Grade;0.927;0.300;Thermoplastic
LyondellBasell Lupolen 3020H Low Density Polyethylene (LDPE), Blown Film Grade;0.928;0.300;Thermoplastic
LyondellBasell Lupolen 3220F Low Density Polyethylene (LDPE), Blown Film Grade;0.930;0.430;Thermoplastic
LyondellBasell Lupolen 3420J Low Density Polyethylene (LDPE), Blow Molding Grade;0.934;0.480;Thermoplastic
LyondellBasell Lupolen 3621 M RM Linear Low Density Polyethylene (LLDPE), Rotational Molding Grade;0.936;0.700;Thermoplastic
LyondellBasell Lupolen 3721C High Density Polyethylene (HDPE), Blown Film Grade;0.937;0.700;Thermoplastic
LyondellBasell Lupolen 4021 K RM High Density Polyethylene (HDPE), Rotational Molding Grade;0.939;0.750;Thermoplastic
LyondellBasell Lupolen 4261AG Q469 High Density Polyethylene (HDPE), Extruded;0.945;0.850;Thermoplastic
LyondellBasell Lupolen 4552D BLACK High Density Polyethylene (HDPE), Extruded;0.956;0.900;Thermoplastic
LyondellBasell Lupolen 5261ZS High Density Polyethylene (HDPE), Extruded;0.951;1.00;Thermoplastic
LyondellBasell Purell 2410T Linear Low Density Polyethylene (LLDPE), Blow Molding Grade;0.924;0.280;Thermoplastic
LyondellBasell Purell PE 3420F Low Density Polyethylene (LDPE);0.933;0.520;Thermoplastic
LyondellBasell Purell PE GF4760 High Density Polyethylene (HDPE), Blow Molding Grade;0.956;1.25;Thermoplastic
LyondellBasell Petrothene HR52811E Linear Medium Density Polyethylene (LMDPE), Film;0.964;0.600;Thermoplastic
LyondellBasell Petrothene LR52800E HDPE;0.950;0.900;Thermoplastic
LyondellBasell Alathon M5372 High Density Polyethylene;0.953;0.84;Thermoplastic
Eurostar Starglas FF001 HDPE, Glass Fiber Filled;1.00;1.70;Thermoplastic
Eurostar Starglas FF004 HDPE, Glass Fiber Filled;1.10;3.50;Thermoplastic
Eurostar Starglas FF006 HDPE, Glass Fiber Filled;1.18;5.80;Thermoplastic
Eurostar Starglas FX05032 PE;1.17;2.00;Thermoplastic
ExxonMobil LDPE LD 600BA Low Density Polyethylene Resin (European Grade);0.924;0.193;Thermoplastic
ExxonMobil LDPE LD 605BA Low Density Polyethylene Resin (European Grade);0.924;0.221;Thermoplastic
ExxonMobil LDPE LD 615BA Low Density Polyethylene Resin (European Grade);0.922;0.159;Thermoplastic
ExxonMobil LDPE LD 650 Low Density Polyethylene Resin (European Grade);0.914;0.117;Thermoplastic
ExxonMobil LDPE LD 653 Low Density Polyethylene Resin (European Grade);0.924;0.200;Thermoplastic
ExxonMobil LDPE LD 654 Low Density Polyethylene Resin (European Grade);0.913;0.103;Thermoplastic
ExxonMobil HPA 020 Molding High Density Polyethylene (HMW) Resin;0.952;0.965;Thermoplastic
ExxonMobil HYA 600 High Density Polyethylene Resin;0.954;0.965;Thermoplastic
ExxonMobil HYA 800 High Density Polyethylene Resin;0.961;1.17;Thermoplastic
ExxonMobil Paxon™ AS55-003 Blow Molding Resin;0.954;2.00;Thermoplastic
Total FE 8000 LDPE blown film;0.924;0.240;Thermoplastic
FKuR Kunststoff Terralene LL 1101 Biobased Polyethylene;0.921;0.31;Thermoplastic
FKuR Kunststoff Terralene HD 3505 Biobased Polyethylene;0.959;1.04;Thermoplastic
FKuR Kunststoff Terralene WF 3516 Biobased Polyethylene;1.01;1.35;Thermoplastic
FKuR Kunststoff Terralene WF 5525 Biobased Polyethylene;1.04;2.02;Thermoplastic
FKuR Kunststoff Terralene WF 6534 Biobased Polyethylene;1.09;2.57;Thermoplastic
FKuR Kunststoff Terralene HD 3400 Biobased Polyethylene;0.956;0.875;Thermoplastic
FKuR Kunststoff Terralene LL 1505 Biobased Polyethylene;0.919;0.340;Thermoplastic
FKuR Kunststoff Terralene HD 4527 Biobased Polyethylene;1.07;1.85;Thermoplastic
FKuR Kunststoff Terralene LL 1712 Biobased Polyethylene;1.01;0.355;Thermoplastic
FKuR Kunststoff Terralene HD 2305 Biobased Polyethylene;0.933;0.525;Thermoplastic
Forever Plast Namtene Recycled Standard HDPE;0.95;1.00;Thermoplastic
Formosa Plastics Formolene FC605BA LDPE;0.924;0.152;Thermoplastic
GEHR Plastics PE-HD Polyethylene HDPE;0.950;1.04;Thermoplastic
GEHR Plastics PE-ELS Polyethylene HDPE;1.00;1.36;Thermoplastic
GEHR Plastics PE-UHMW Polyethylene, Ultra High Molecular Weight;0.930;0.760;Thermoplastic
GEHR Plastics ECOGEHR WPC-30PE Composite of 70% Wood Fibers and 30% Polyethylene (PE);1.24;4.86;Thermoplastic
Goodfellow Polyethylene Fiber/Polyethylene composite;0.960;9.10;Thermoplastic
Avient Maxxam™ FR PE 152 Polyethylene;0.998;1.10;Thermoplastic
Avient Syncure™ S1060A Polyethylene, Crosslinked (XLPE);0.71;0.0110;Thermoplastic
Avient Edgetek PE-30GF/000 Polyethylene, High Density (HDPE);1.18;4.14;Thermoplastic
Avient FireCon™ CPE 30-11 REV 2 Polyethylene, Chlorinated (CPE);1.29;0.00827;Thermoplastic
Avient FireCon™ CPE 1240 UV RoHS NATURAL Polyethylene, Chlorinated (CPE);1.32;0.00896;Thermoplastic
Avient FireCon™ CPE 30-2 RoHS BLACK Polyethylene, Chlorinated (CPE);1.36;0.00689;Thermoplastic
Avient FireCon™ CPE 37-11 RoHS BLACK Polyethylene, Chlorinated (CPE);1.31;0.00689;Thermoplastic
Avient FireCon™ CPE 0883-01 RoHS BLACK Polyethylene, Chlorinated (CPE);1.37;0.00586;Thermoplastic
Celanese Celstran PEHD-GF40-01 PE-HD, 40% Glass Reinforced;1.27;6.80;Thermoplastic
Celanese Celstran PEHD-GF60-01 PE-HD, 60% Glass Reinforced;1.5;12.05;Thermoplastic
Celanese GUR 2122 PE-UHMW, Specialty;0.930;0.74;Thermoplastic
Celanese GUR 4113 PE-UHMW, Unfilled;0.94;0.750;Thermoplastic
Celanese GUR 4120 PE-UHMW, Unfilled;0.930;0.71;Thermoplastic
Celanese GUR 4130 PE-UHMW, Unfilled;0.930;0.69;Thermoplastic
Celanese GUR 4152 PE-UHMW, Unfilled;0.930;0.68;Thermoplastic
Celanese GUR 4170 PE-UHMW, Unfilled;0.930;0.570;Thermoplastic
Celanese GUR GHR 8110 PE-HD, Unfilled;0.950;1.06;Thermoplastic
ICO Polymers ICOFLO™ 510-5020 400 Micron LDPE Powder;0.913;0.0900;Thermoplastic
ICO Polymers ICOFLO™ 510-5028 400 Micron LLDPE Powder;0.926;0.0920;Thermoplastic
Iran Petrochemical (PCC) EX 2 S HF 7750 M2 High Density Polyethylene;0.956;1.20;Thermoplastic
Iran Petrochemical (PCC) BL2 HF 4750 High Density Polyethylene;0.944;0.900;Thermoplastic
Iran Petrochemical (PCC) BL 4M HM 8355 High Density Polyethylene;0.952;1.20;Thermoplastic
Iran Petrochemical (PCC) MF3820 High Density Polyethylene;0.938;0.650;Thermoplastic
Iran Petrochemical (PCC) EX 3 – 100S HM CRP 100 N High Density Polyethylene;0.948;0.850;Thermoplastic
Iran Petrochemical (PCC) LH0030 Low Density Polyethylene;0.921;0.190;Thermoplastic
Iran Petrochemical (PCC) LS0085 Low Density Polyethylene;0.921;0.170;Thermoplastic
Iran Petrochemical (PCC) LT0470/KJ Low Density Polyethylene;0.924;0.250;Thermoplastic
Iran Petrochemical (PCC) 2602TH00 Low Density Polyethylene;0.926;0.25;Thermoplastic
Iran Petrochemical (PCC) 2404TC47 Low Density Polyethylene;0.924;0.24;Thermoplastic
Iran Petrochemical (PCC) LL0209AA Linear Low Density Polyethylene;0.920;0.2;Thermoplastic
Ixom ALKATEQ™ MDA690 HDPE;0.950;1.18;Thermoplastic
LATI Latilub 45/7-20T HDPE, PTFE Reinforced;1.06;1.40;Thermoplastic
LATI Latistat 45/7-02 HDPE;1.10;1.60;Thermoplastic
Manifattura Cattaneo PE HD Polyethylene;0.950;1.30;Thermoplastic
Manifattura Cattaneo PE UMW Polyethylene;0.930;0.900;Thermoplastic
Marco Polo MarPol LDC 760 Low Density Polyethylene;0.921;0.138;Thermoplastic
Marco Polo MarPol LDC 780 Low Density Polyethylene;0.918;0.138;Thermoplastic
Marco Polo MARPOL LDM 765 Low Density Polyethylene;0.916;0.180;Thermoplastic
M. Holland Company MTEGRITY™ LD300 LDPE;0.917;0.165;Thermoplastic
M. Holland Company MTEGRITY™ LD400 LDPE;0.917;0.169;Thermoplastic
Micropol Microlin ML90 Linear Polyethylene Rotational Molding Powder;0.938;0.685;Thermoplastic
Micropol Isoplas P381 Crosslinkable Polyethylene;0.944;1.10;Thermoplastic
Micropol Isoplas P471 Crosslinkable Polyethylene;0.947;0.780;Thermoplastic
Micropol Isoplas P501 Crosslinkable Polyethylene;0.952;1.1;Thermoplastic
Micropol Isoplas P651 Crosslinkable Polyethylene;0.960;1.65;Thermoplastic
Micropol Isoplas P602 Crosslinkable Polyethylene;0.964;1.75;Thermoplastic
MTM Plastics Dipolen H Recycled HDPE Blend;0.935;0.950;Thermoplastic
MTM Plastics Purpolen PE Polyethylene Regrind;0.950;0.850;Thermoplastic
Murtfeldt Material ”S” 1000 Green Polyethylene;0.940;0.950;Thermoplastic
Murtfeldt Original Material ”S” plus + FP Polyethylene;1.14;0.700;Thermoplastic
Abatron AboCast/AboCure 8502-1 Epoxy;1.16;5.86;Thermoset
Abatron AboCast 8103-20 High-Performance Dielectric Epoxy;1.13;3.07;Thermoset
Abatron AboCast 8103-21 High-Performance Dielectric Epoxy;1.11;5.45;Thermoset
Abatron AboCast 8103-22 High-Performance Dielectric Epoxy;1.15;2.84;Thermoset
Abatron AboCast 8103-24 High-Performance Dielectric Epoxy;1.15;1.54;Thermoset
Abatron AboCast 8103-25 High-Performance Dielectric Epoxy;1.17;2.61;Thermoset
Abatron AboCast/AboCure 8109-1;1.23;2.76;Thermoset
Abatron AboCast/AboCure 8109-3;1.18;3.45;Thermoset
Abatron AboCast/AboCure 8109-4;1.17;3.10;Thermoset
Abatron AboCast/AboCure 8109-5;1.22;3.45;Thermoset
Abatron AboCast/AboCure 8109-6;1.22;3.10;Thermoset
Abatron AboCast/AboCure 8109-8;1.19;3.45;Thermoset
Abatron AboCast/AboCure 8109-10;1.10;2.07;Thermoset
Abatron AboCast/AboCure 8109-11;1.19;2.76;Thermoset
Abatron AboCast/AboCure 8109-12;1.20;2.76;Thermoset
Angst+Pfister APSOplast EP GM 203 (epoxy resin/glass filament mat);2.00;20.0;Thermoset
Arlon Electronic Materials 47N Quick Cure Epoxy Low-Flow Prepreg;1.75;17.9;Thermoset
Arlon Electronic Materials 51N Lead-Free Compatible Epoxy Low-Flow;1.35;17.9;Thermoset
Arlon Electronic Materials 45N Multifunctional Epoxy Laminate and Prepreg;1.85;19.3;Thermoset
Arlon Electronic Materials 45NK Woven Kevlar Reinforced Laminate and Prepreg;1.50;27.6;Thermoset
Hexion Bakelite EP 8412 Epoxy Resin, High Arc Resistance, Improved Electrical Properties, Low Shrinkage;1.89;13.0;Thermoset
Hexion Bakelite EP 8414 Epoxy Resin, High Arc Resistance, Improved Electrical Properties, Low Shrinkage;1.85;14.0;Thermoset
Hexion Bakelite EP 8413 Epoxy Molding Compound;2.05;20.5;Thermoset
BCC Products XP 2014-012 Epoxy Resin Infusion System;1.10;2.41;Thermoset
Quantum Composites LYTEX 4197 55% Carbon Fiber Reinforced Epoxy SMC;1.45;62.0;Thermoset
Quantum Composites Lytex 4149 55% Carbon Fiber Epoxy SMC;1.45;55.1;Thermoset
Norplex-Micarta NorPLY™ 1002 Epoxy Fiberglass Composite, Unidirectional;1.85;24.47;Thermoset
Norplex-Micarta NorPLY™ 1002 Epoxy Fiberglass Composite, Crossply;1.85;17.2;Thermoset
Norplex-Micarta NorPLY™ 1002 Epoxy Fiberglass Composite, Isotropic;1.85;18.25;Thermoset
Solvay Thornel P-55 Carbon Fiber/Epoxy Advanced Composite System;1.70;220;Thermoset
Solvay Thornel P-75 Carbon Fiber/Epoxy Advanced Composite System;1.70;320;Thermoset
Solvay Thornel P-100 Carbon Fiber/Epoxy Advanced Composite System;1.80;470;Thermoset
Solvay Thornel P-120 Carbon Fiber/Epoxy Advanced Composite System;1.80;520;Thermoset
Solvay Thornel P-650/35 Carbon Fiber/Epoxy Advanced Composite System;1.60;150;Thermoset
Solvay Thornel P-650/42 Carbon Fiber/Epoxy Advanced Composite System;1.60;170;Thermoset
Solvay CYCOM 5320-1 Epoxy with T40/800B Unidirectional Tape Composite;1.31;82.85;Thermoset
Solvay CYCOM 7714A Epoxy - Unidirectional Carbon Tape and Roving Composite;1.25;127.5;Thermoset
Solvay CYCOM 7714A Epoxy - Unidirectional Carbon Tape Composite;1.25;248.0;Thermoset
Solvay CYCOM 7714A Epoxy - Plain Weave (PW) Carbon Fabric Composite;1.25;58.5;Thermoset
Solvay CYCOM 7714A Epoxy - Five Harness Satin (5HS) Carbon Fabric Composite;1.25;67.0;Thermoset
Solvay CYCOM 7714A Epoxy - Eight Harness Satin (8HS) Carbon Fabric Composite;1.25;65.5;Thermoset
Solvay CYCOM 890 RTM Resin - Woven Carbon Fabric Composite;1.22;69.25;Thermoset
Solvay CYCOM 977-2 Neat Epoxy Resin;1.31;3.52;Thermoset
Solvay CYCOM 985 Epoxy + Kevlar 49 Fiber Laminate;1.35;30.0;Thermoset
Solvay CYCOM 985 Epoxy + Carbon Uni-Tape Laminate;1.54;68.15;Thermoset
Solvay CYCOM 985 Epoxy + Carbon Fabric Laminate;1.55;59.0;Thermoset
Solvay CYCOM 985 Epoxy + Glass Fabric Laminate;1.89;26.0;Thermoset
Solvay PRISM™ EP2400 Resin System;1.24;34.7;Thermoset
Solvay CYCOM 934 Epoxy-Carbon Fiber Reinforced Laminate;1.30;131.0;Thermoset
Solvay CYCOM 934 Epoxy-Carbon Fiber PlainWeave Laminate;1.30;69.0;Thermoset
Solvay CYCOM 934 Epoxy - Carbon Fiber Reinforced 5 Harness Satin Fabric Laminate;1.30;76.0;Thermoset
Solvay CYCOM 934 Epoxy - Carbon Fiber Reinforced Unidirectional Tape Laminate;1.30;231.0;Thermoset
Solvay CYCOM 934 Epoxy - Carbon Fiber Reinforced Unidirectional Tape Laminate;1.30;303.5;Thermoset
